Symbol,Value,TradingDate,Time,Open,High,Low,Close,Volume
VN30,1298.69,02/07/2024,13:07:56,1298.77,1298.77,1298.23,1298.69,519900
VN30,1298.56,02/07/2024,13:08:56,1298.97,1299.04,1298.56,1298.56,809300
VN30,1297.94,02/07/2024,13:09:56,1298.34,1298.78,1297.36,1297.94,1329600
VN30,1298.73,02/07/2024,13:10:56,1297.58,1298.73,1297.39,1298.73,1124400
VN30,1298.34,02/07/2024,13:11:56,1298.60,1298.70,1298.29,1298.34,645400
VN30,1298.28,02/07/2024,13:12:56,1298.45,1298.45,1297.83,1298.28,834200
VN30,1298.35,02/07/2024,13:13:56,1298.37,1298.77,1297.97,1298.35,1074200
VN30,1297.04,02/07/2024,13:14:56,1297.52,1298.35,1297.04,1297.04,663700
VN30,1297.72,02/07/2024,13:15:56,1297.18,1297.94,1296.70,1297.72,849700
VN30,1296.64,02/07/2024,13:16:56,1297.50,1298.02,1296.64,1296.64,700800
VN30,1296.96,02/07/2024,13:17:56,1297.13,1297.54,1296.55,1296.96,1646900
VN30,1297.08,02/07/2024,13:18:56,1296.97,1297.08,1296.60,1297.08,1201000
VN30,1297.34,02/07/2024,13:19:56,1297.10,1297.34,1296.54,1297.34,482200
VN30,1296.56,02/07/2024,13:20:56,1296.37,1296.74,1296.20,1296.56,876700
VN30,1296.14,02/07/2024,13:21:56,1296.69,1296.70,1296.05,1296.14,630000
VN30,1295.90,02/07/2024,13:22:56,1296.20,1296.50,1295.65,1295.90,657400
VN30,1295.85,02/07/2024,13:23:56,1295.68,1296,1295.40,1295.85,728600
VN30,1296.38,02/07/2024,13:24:56,1295.97,1296.61,1295.97,1296.38,679700
VN30,1296.31,02/07/2024,13:25:56,1296.79,1296.79,1295.98,1296.31,545700
VN30,1296.03,02/07/2024,13:26:56,1296.33,1296.56,1296.03,1296.03,501800
VN30,1296.43,02/07/2024,13:27:56,1296.33,1296.45,1296.04,1296.43,522800
VN30,1296.32,02/07/2024,13:28:56,1296.56,1296.56,1296.06,1296.32,581900
VN30,1296.01,02/07/2024,13:29:56,1296.08,1296.41,1296.01,1296.01,320900
VN30,1296.39,02/07/2024,13:30:56,1296.09,1296.86,1296.09,1296.39,1049400
VN30,1296.83,02/07/2024,13:31:56,1296.57,1296.98,1296.29,1296.83,582500
VN30,1296.43,02/07/2024,13:32:56,1296.78,1297.12,1296.43,1296.43,955900
VN30,1296.63,02/07/2024,13:33:56,1296.51,1297.21,1296.51,1296.63,496000
VN30,1297.19,02/07/2024,13:34:56,1296.90,1297.19,1296.72,1297.19,451200
VN30,1296.39,02/07/2024,13:35:56,1297.03,1297.25,1296.39,1296.39,517700
VN30,1296.90,02/07/2024,13:36:56,1296.25,1296.90,1296.01,1296.90,541700
VN30,1297.01,02/07/2024,13:37:56,1296.96,1297.07,1296.61,1297.01,387300
VN30,1296.27,02/07/2024,13:38:56,1296.92,1296.92,1296.07,1296.27,278200
VN30,1296.11,02/07/2024,13:39:56,1296.07,1296.51,1295.98,1296.11,784200
VN30,1295.68,02/07/2024,13:40:56,1296.11,1296.11,1295.57,1295.68,563500
VN30,1296.39,02/07/2024,13:41:56,1295.90,1296.56,1295.90,1296.39,345800
VN30,1295.72,02/07/2024,13:42:56,1296.10,1296.13,1295.62,1295.72,530500
VN30,1296.80,02/07/2024,13:43:56,1295.85,1296.99,1295.79,1296.80,767900
VN30,1297.79,02/07/2024,13:44:56,1296.63,1297.91,1296.46,1297.79,1092700
VN30,1298.27,02/07/2024,13:45:56,1297.73,1298.54,1297.73,1298.27,1306400
VN30,1298.21,02/07/2024,13:46:56,1298.30,1298.75,1298.17,1298.21,839400
VN30,1299.27,02/07/2024,13:47:57,1298.60,1299.44,1298.26,1299.27,832400
VN30,1299.32,02/07/2024,13:48:57,1298.96,1299.34,1298.96,1299.32,1021800
VN30,1299.51,02/07/2024,13:49:57,1299.53,1299.95,1299.42,1299.51,707800
VN30,1299.24,02/07/2024,13:50:57,1299.34,1299.34,1298.89,1299.24,953400
VN30,1297.76,02/07/2024,13:51:57,1299.20,1299.23,1297.76,1297.76,1348600
VN30,1296.66,02/07/2024,13:52:57,1297.95,1298.21,1296.63,1296.66,1832700
VN30,1298.11,02/07/2024,13:53:57,1297.36,1298.11,1297.24,1298.11,849900
VN30,1298.01,02/07/2024,13:54:57,1298.01,1298.16,1297.77,1298.01,1066500
VN30,1298.78,02/07/2024,13:55:57,1298.18,1298.78,1298,1298.78,1704100
VN30,1298.53,02/07/2024,13:56:57,1298.91,1299.35,1298.53,1298.53,1420100
VN30,1298.38,02/07/2024,13:57:57,1298.86,1298.97,1298.19,1298.38,1265900
VN30,1299.04,02/07/2024,13:58:57,1298.53,1299.04,1298.53,1299.04,735400
VN30,1299.05,02/07/2024,13:59:57,1298.84,1299.45,1298.80,1299.05,659700
VN30,1299.05,02/07/2024,14:00:57,1299.16,1299.76,1299.05,1299.05,915200
VN30,1299.27,02/07/2024,14:01:57,1299.60,1299.68,1299.23,1299.27,1010000
VN30,1299.80,02/07/2024,14:02:57,1299.30,1299.94,1298.98,1299.80,647100
VN30,1299.81,02/07/2024,14:03:57,1299.81,1300.06,1299.66,1299.81,597900
VN30,1299.63,02/07/2024,14:04:57,1299.74,1300.04,1299.63,1299.63,604400
VN30,1299.85,02/07/2024,14:05:57,1299.65,1300.08,1299.40,1299.85,1025300
VN30,1299.77,02/07/2024,14:06:57,1299.91,1300.22,1299.77,1299.77,657800
VN30,1300.06,02/07/2024,14:07:57,1300.03,1300.57,1299.90,1300.06,622100
VN30,1299.39,02/07/2024,14:08:57,1300.21,1300.21,1299.20,1299.39,611600
VN30,1299.17,02/07/2024,14:09:57,1299.22,1299.63,1298.40,1299.17,734400
VN30,1299.59,02/07/2024,14:10:57,1299.38,1299.66,1299.32,1299.59,1277700
VN30,1299.26,02/07/2024,14:11:57,1299.52,1299.69,1299.19,1299.26,577000
VN30,1299.52,02/07/2024,14:12:57,1299.22,1299.84,1299.22,1299.52,773900
VN30,1299.39,02/07/2024,14:13:57,1299.33,1299.58,1299.09,1299.39,687800
VN30,1297.34,02/07/2024,14:14:57,1298.64,1299.30,1297.34,1297.34,1776700
VN30,1296.90,02/07/2024,14:15:57,1297.16,1298.39,1296.90,1296.90,2423000
VN30,1298.19,02/07/2024,14:16:57,1297.30,1298.29,1297.06,1298.19,1006300
VN30,1298.44,02/07/2024,14:17:57,1298.24,1298.44,1297.74,1298.44,647300
VN30,1298.07,02/07/2024,14:18:57,1298.29,1298.35,1297.77,1298.07,448300
VN30,1298.62,02/07/2024,14:19:57,1298.14,1298.62,1298.08,1298.62,653200
VN30,1298.83,02/07/2024,14:20:57,1298.57,1299.05,1298.42,1298.83,625400
VN30,1298.83,02/07/2024,14:21:57,1298.52,1299.11,1298.44,1298.83,612100
VN30,1299.26,02/07/2024,14:22:57,1298.97,1299.37,1298.51,1299.26,988000
VN30,1299.41,02/07/2024,14:23:57,1299.19,1299.45,1298.96,1299.41,780900
VN30,1299.09,02/07/2024,14:24:57,1299.29,1299.86,1299.04,1299.09,701400
VN30,1299.70,02/07/2024,14:25:57,1299.23,1300.01,1299,1299.70,805500
VN30,1299.63,02/07/2024,14:26:57,1299.23,1300.20,1299.23,1299.63,582200
VN30,1299.51,02/07/2024,14:27:57,1299.89,1300.42,1299.51,1299.51,990000
VN30,1299.82,02/07/2024,14:28:57,1299.58,1300.46,1299.58,1299.82,1124700
VN30,1300.58,02/07/2024,14:29:57,1299.55,1300.58,1299.49,1300.58,852800
VN30,1300.27,02/07/2024,14:30:02,1300.27,1300.27,1300.27,1300.27,78500
VN30,1296.06,02/07/2024,14:45:03,1296.06,1296.06,1296.06,1296.06,11467400
VN30,1300.70,03/07/2024,09:15:55,1301.14,1301.41,1300.70,1300.70,2545200
VN30,1300.81,03/07/2024,09:16:55,1300.63,1301.08,1299.70,1300.81,752400
VN30,1299.72,03/07/2024,09:17:55,1300.74,1300.99,1299.42,1299.72,786500
VN30,1299.83,03/07/2024,09:18:55,1299.55,1299.88,1298.99,1299.83,1041200
VN30,1299.99,03/07/2024,09:19:55,1299.98,1300.30,1299.84,1299.99,744800
VN30,1300.89,03/07/2024,09:20:55,1300.67,1300.89,1299.87,1300.89,904200
VN30,1300.68,03/07/2024,09:21:55,1300.88,1301.41,1300.68,1300.68,566200
VN30,1300.43,03/07/2024,09:22:55,1300.83,1301.14,1300.14,1300.43,563300
VN30,1299.14,03/07/2024,09:23:56,1300.30,1300.68,1299.14,1299.14,897800
VN30,1299.26,03/07/2024,09:24:56,1299.76,1299.90,1299.11,1299.26,1096700
VN30,1299.28,03/07/2024,09:25:56,1299.53,1299.89,1299.28,1299.28,375900
VN30,1299.09,03/07/2024,09:26:56,1299.78,1300.02,1298.64,1299.09,511600
VN30,1299.78,03/07/2024,09:27:56,1298.93,1299.91,1298.93,1299.78,781600
VN30,1299.92,03/07/2024,09:28:56,1299.57,1299.92,1299.28,1299.92,230400
VN30,1300.15,03/07/2024,09:29:56,1299.90,1300.15,1299.57,1300.15,1839300
VN30,1299.90,03/07/2024,09:30:56,1300.08,1300.31,1299.67,1299.90,671400
VN30,1300,03/07/2024,09:31:56,1299.97,1300.20,1299.89,1300,622400
VN30,1299.60,03/07/2024,09:32:56,1300.15,1300.15,1299.60,1299.60,1271300
VN30,1299.74,03/07/2024,09:33:56,1299.65,1300.07,1299.60,1299.74,556900
VN30,1299.38,03/07/2024,09:34:56,1299.51,1299.90,1299.26,1299.38,549600
VN30,1299.47,03/07/2024,09:35:56,1299.40,1299.96,1299.40,1299.47,688200
VN30,1299.44,03/07/2024,09:36:56,1299.67,1299.78,1299.34,1299.44,1044700
VN30,1299.46,03/07/2024,09:37:56,1299.70,1299.70,1299.21,1299.46,708600
VN30,1299.76,03/07/2024,09:38:56,1299.68,1300.05,1299.11,1299.76,383900
VN30,1299.76,03/07/2024,09:39:56,1299.76,1299.92,1299.26,1299.76,439500
VN30,1299.51,03/07/2024,09:40:56,1299.36,1299.61,1299.27,1299.51,559100
VN30,1299.92,03/07/2024,09:41:56,1299.63,1299.92,1299.36,1299.92,436300
VN30,1300.28,03/07/2024,09:42:56,1299.79,1300.28,1299.72,1300.28,1185800
VN30,1300.36,03/07/2024,09:43:56,1300.28,1300.46,1300.01,1300.36,682900
VN30,1300.66,03/07/2024,09:44:56,1300.56,1300.71,1300.33,1300.66,845700
VN30,1300.04,03/07/2024,09:45:56,1300.98,1300.98,1300.04,1300.04,1071600
VN30,1299.99,03/07/2024,09:46:56,1300.71,1300.71,1299.63,1299.99,1004000
VN30,1299.15,03/07/2024,09:47:56,1299.63,1300.12,1299.15,1299.15,759900
VN30,1299.85,03/07/2024,09:48:56,1299.18,1300.03,1299.18,1299.85,873700
VN30,1299.70,03/07/2024,09:49:56,1300.10,1300.21,1299.68,1299.70,656400
VN30,1299.94,03/07/2024,09:50:56,1299.86,1299.94,1298.86,1299.94,611700
VN30,1300.35,03/07/2024,09:51:56,1300.09,1300.35,1299.19,1300.35,541600
VN30,1300.66,03/07/2024,09:52:56,1300.36,1300.66,1300.27,1300.66,742200
VN30,1300.65,03/07/2024,09:53:56,1300.84,1301.04,1300.65,1300.65,480500
VN30,1300.41,03/07/2024,09:54:56,1300.65,1300.69,1300.08,1300.41,420200
VN30,1300.07,03/07/2024,09:55:56,1300.25,1300.26,1299.73,1300.07,396100
VN30,1300.19,03/07/2024,09:56:56,1300.23,1300.28,1299.82,1300.19,854200
VN30,1300.01,03/07/2024,09:57:56,1300.27,1300.27,1299.33,1300.01,500000
VN30,1300.29,03/07/2024,09:58:56,1299.96,1300.46,1299.89,1300.29,209300
VN30,1299.86,03/07/2024,09:59:56,1300.15,1300.51,1299.86,1299.86,1012000
VN30,1300.40,03/07/2024,10:00:56,1299.95,1300.47,1299.92,1300.40,510000
VN30,1300.11,03/07/2024,10:01:56,1300.38,1300.45,1299.86,1300.11,736700
VN30,1300.53,03/07/2024,10:02:56,1300.22,1300.53,1299.76,1300.53,634600
VN30,1299.98,03/07/2024,10:03:56,1300.24,1300.28,1299.90,1299.98,532100
VN30,1299.19,03/07/2024,10:04:56,1300.09,1300.17,1299.02,1299.19,693900
VN30,1299.78,03/07/2024,10:05:56,1299.28,1300.07,1299.28,1299.78,720300
VN30,1299.37,03/07/2024,10:06:56,1299.88,1300.11,1299.17,1299.37,248000
VN30,1299.54,03/07/2024,10:07:56,1299.50,1299.89,1299.50,1299.54,303100
VN30,1299.49,03/07/2024,10:08:56,1299.44,1299.86,1299.40,1299.49,292800
VN30,1298.82,03/07/2024,10:09:56,1299.49,1299.70,1298.49,1298.82,493600
VN30,1299.40,03/07/2024,10:10:56,1298.92,1299.80,1298.82,1299.40,533000
VN30,1299.09,03/07/2024,10:11:56,1298.95,1299.45,1298.73,1299.09,224700
VN30,1299.42,03/07/2024,10:12:56,1299.08,1299.42,1298.82,1299.42,777200
VN30,1299.27,03/07/2024,10:13:57,1299.47,1299.47,1298.91,1299.27,226500
VN30,1299.17,03/07/2024,10:14:57,1299.39,1299.39,1298.73,1299.17,439900
VN30,1298.55,03/07/2024,10:15:57,1299.11,1299.32,1298.55,1298.55,410000
VN30,1298.65,03/07/2024,10:16:57,1298.78,1298.86,1298.16,1298.65,462300
VN30,1298.09,03/07/2024,10:17:57,1298.70,1298.70,1297.85,1298.09,1024500
VN30,1298.18,03/07/2024,10:18:57,1298.25,1298.60,1297.51,1298.18,1227800
VN30,1297.80,03/07/2024,10:19:57,1298.02,1298.14,1297.67,1297.80,664100
VN30,1297.50,03/07/2024,10:20:57,1297.73,1297.88,1297.27,1297.50,463100
VN30,1297.55,03/07/2024,10:21:57,1297.56,1297.77,1297.26,1297.55,483100
VN30,1297.54,03/07/2024,10:22:57,1297.60,1297.89,1297.36,1297.54,378300
VN30,1297.76,03/07/2024,10:23:57,1297.54,1297.87,1297.35,1297.76,414600
VN30,1297.53,03/07/2024,10:24:57,1297.62,1297.91,1297.47,1297.53,449100
VN30,1297.46,03/07/2024,10:25:57,1297.33,1297.70,1296.98,1297.46,893400
VN30,1297.93,03/07/2024,10:26:57,1297.50,1298.02,1297.33,1297.93,740600
VN30,1297.65,03/07/2024,10:27:57,1297.70,1298.04,1297.50,1297.65,2287200
VN30,1298.06,03/07/2024,10:28:57,1297.61,1298.06,1297.59,1298.06,557900
VN30,1297.84,03/07/2024,10:29:57,1298.25,1298.38,1297.38,1297.84,794600
VN30,1298.21,03/07/2024,10:30:57,1297.99,1298.64,1297.81,1298.21,1923800
VN30,1298.46,03/07/2024,10:31:57,1298.21,1298.46,1297.88,1298.46,987300
VN30,1298.51,03/07/2024,10:32:57,1298.48,1298.73,1297.96,1298.51,901600
VN30,1298.41,03/07/2024,10:33:57,1298.34,1298.65,1298.20,1298.41,658000
VN30,1298.82,03/07/2024,10:34:57,1298.56,1299.18,1298.34,1298.82,678400
VN30,1298.57,03/07/2024,10:35:57,1298.83,1298.83,1298.06,1298.57,1135200
VN30,1297.48,03/07/2024,10:36:57,1298.48,1298.49,1297.48,1297.48,1110200
VN30,1297.97,03/07/2024,10:37:57,1297.86,1298.50,1297.41,1297.97,614000
VN30,1298.58,03/07/2024,10:38:57,1298.13,1298.82,1298.13,1298.58,335100
VN30,1298.58,03/07/2024,10:39:57,1298.58,1298.82,1298.29,1298.58,416300
VN30,1298.53,03/07/2024,10:40:57,1298.49,1298.53,1298.01,1298.53,734200
VN30,1298.46,03/07/2024,10:41:57,1298.64,1298.86,1298.20,1298.46,529600
VN30,1298.39,03/07/2024,10:42:57,1298.38,1299.01,1298.38,1298.39,449200
VN30,1298.79,03/07/2024,10:43:57,1298.56,1299.01,1298.55,1298.79,477300
VN30,1298.93,03/07/2024,10:44:57,1298.56,1299.23,1298.55,1298.93,216200
VN30,1299.29,03/07/2024,10:45:57,1299.03,1299.35,1298.69,1299.29,379500
VN30,1299.12,03/07/2024,10:46:57,1299.55,1299.55,1299.12,1299.12,649200
VN30,1299.22,03/07/2024,10:47:57,1299.53,1299.61,1299.11,1299.22,201000
VN30,1300.11,03/07/2024,10:48:57,1299.30,1300.34,1299.30,1300.11,960400
VN30,1300.45,03/07/2024,10:49:57,1300.29,1300.67,1300.11,1300.45,283000
VN30,1300.11,03/07/2024,10:50:57,1300.50,1300.74,1300.11,1300.11,573300
VN30,1299.79,03/07/2024,10:51:57,1300.22,1300.26,1299.56,1299.79,670900
VN30,1300.02,03/07/2024,10:52:57,1299.85,1300.23,1299.76,1300.02,504400
VN30,1300.10,03/07/2024,10:53:57,1300.02,1300.24,1299.79,1300.10,884400
VN30,1299.63,03/07/2024,10:54:57,1300.12,1300.30,1299.42,1299.63,417200
VN30,1299.19,03/07/2024,10:55:57,1299.55,1299.85,1299.08,1299.19,216600
VN30,1299.39,03/07/2024,10:56:57,1299.02,1299.42,1298.66,1299.39,288600
VN30,1299.64,03/07/2024,10:57:57,1299.66,1299.86,1299.53,1299.64,265200
VN30,1299.59,03/07/2024,10:58:57,1299.84,1299.84,1299.04,1299.59,461400
VN30,1299.34,03/07/2024,10:59:57,1299.88,1299.88,1299.33,1299.34,326400
VN30,1299.13,03/07/2024,11:00:57,1299.34,1299.65,1298.74,1299.13,407000
VN30,1299.30,03/07/2024,11:01:57,1299.38,1299.38,1298.78,1299.30,474800
VN30,1299.17,03/07/2024,11:02:58,1299.17,1299.61,1299.13,1299.17,410100
VN30,1299.18,03/07/2024,11:03:58,1299.08,1299.29,1298.88,1299.18,316400
VN30,1298.94,03/07/2024,11:04:58,1299.12,1299.42,1298.83,1298.94,567600
VN30,1299.69,03/07/2024,11:05:58,1299.06,1299.69,1299.06,1299.69,341800
VN30,1299.57,03/07/2024,11:06:58,1299.46,1299.63,1299.37,1299.57,265400
VN30,1299.26,03/07/2024,11:07:58,1299.50,1299.50,1299.22,1299.26,167200
VN30,1299.20,03/07/2024,11:08:58,1299.26,1299.27,1299.09,1299.20,183700
VN30,1299.50,03/07/2024,11:09:58,1299.11,1299.50,1298.97,1299.50,350800
VN30,1298.37,03/07/2024,11:10:58,1299.08,1299.13,1298.37,1298.37,555800
VN30,1298.40,03/07/2024,11:11:58,1298.38,1298.61,1298.16,1298.40,404500
VN30,1298.08,03/07/2024,11:12:58,1298.64,1298.64,1298.08,1298.08,296900
VN30,1298.52,03/07/2024,11:13:58,1298.08,1298.81,1298.08,1298.52,299900
VN30,1298.59,03/07/2024,11:14:58,1298.96,1298.96,1298.28,1298.59,203800
VN30,1298.51,03/07/2024,11:15:58,1298.30,1298.81,1298.24,1298.51,324300
VN30,1298.67,03/07/2024,11:16:58,1298.56,1298.84,1298.23,1298.67,433100
VN30,1298.68,03/07/2024,11:17:58,1298.67,1298.68,1298.53,1298.68,364500
VN30,1298.60,03/07/2024,11:18:58,1298.73,1298.93,1298.43,1298.60,270900
VN30,1299.05,03/07/2024,11:19:58,1298.60,1299.05,1298.59,1299.05,201800
VN30,1299.31,03/07/2024,11:20:58,1299.30,1299.50,1299.30,1299.31,336600
VN30,1298.72,03/07/2024,11:21:58,1299.30,1299.62,1298.72,1298.72,469900
VN30,1298.93,03/07/2024,11:22:58,1298.67,1299.09,1298.60,1298.93,355700
VN30,1299.01,03/07/2024,11:23:58,1298.93,1299.01,1298.41,1299.01,390700
VN30,1300.19,03/07/2024,11:24:58,1299.28,1300.19,1299.11,1300.19,355100
VN30,1300.01,03/07/2024,11:25:58,1300.02,1300.43,1300,1300.01,147900
VN30,1300.20,03/07/2024,11:26:58,1300.08,1300.50,1300.01,1300.20,316400
VN30,1300.04,03/07/2024,11:27:58,1300.09,1300.31,1299.54,1300.04,187700
VN30,1300.18,03/07/2024,11:28:58,1300.14,1300.35,1299.95,1300.18,250400
VN30,1300.11,03/07/2024,11:29:58,1299.84,1300.11,1299.83,1300.11,376600
VN30,1300.22,03/07/2024,11:30:03,1300.22,1300.22,1300.22,1300.22,7100
VN30,1299.75,03/07/2024,13:00:56,1299.14,1299.94,1299.14,1299.75,1340200
VN30,1299.40,03/07/2024,13:01:56,1299.68,1300.08,1299.19,1299.40,420900
VN30,1299.10,03/07/2024,13:02:56,1299.91,1299.92,1298.96,1299.10,589300
VN30,1300.15,03/07/2024,13:03:56,1299.10,1300.27,1299.10,1300.15,429200
VN30,1299.95,03/07/2024,13:04:56,1300.38,1300.38,1299.39,1299.95,416500
VN30,1299.72,03/07/2024,13:05:56,1299.92,1300.62,1299.55,1299.72,493300
VN30,1298.84,03/07/2024,13:06:56,1299.77,1299.77,1298.84,1298.84,292700
VN30,1299.36,03/07/2024,13:07:56,1299.12,1299.73,1299.12,1299.36,544000
VN30,1299.51,03/07/2024,13:08:56,1299.56,1299.67,1299.39,1299.51,436700
VN30,1300.20,03/07/2024,13:09:56,1299.44,1300.24,1299.43,1300.20,607800
VN30,1300.34,03/07/2024,13:10:57,1300.03,1300.58,1299.80,1300.34,459900
VN30,1300.07,03/07/2024,13:11:57,1300.39,1300.39,1299.87,1300.07,295100
VN30,1300.69,03/07/2024,13:12:57,1300.17,1300.72,1299.79,1300.69,283000
VN30,1300.02,03/07/2024,13:13:57,1300.64,1300.64,1299.63,1300.02,923300
VN30,1300.17,03/07/2024,13:14:57,1300.12,1300.21,1299.62,1300.17,397600
VN30,1300.82,03/07/2024,13:15:57,1300.47,1301.18,1300.32,1300.82,595100
VN30,1300.79,03/07/2024,13:16:57,1300.79,1301.11,1300.38,1300.79,472900
VN30,1300.59,03/07/2024,13:17:57,1300.63,1300.65,1300.07,1300.59,776400
VN30,1300.65,03/07/2024,13:18:57,1300.58,1300.79,1300.19,1300.65,932200
VN30,1301.08,03/07/2024,13:19:57,1300.95,1301.13,1300.52,1301.08,827600
VN30,1301.50,03/07/2024,13:20:57,1300.88,1302.20,1300.88,1301.50,782900
VN30,1303.35,03/07/2024,13:21:57,1301.56,1303.59,1301.56,1303.35,1770000
VN30,1304.46,03/07/2024,13:22:57,1303.57,1304.50,1303.34,1304.46,1938100
VN30,1304.18,03/07/2024,13:23:57,1304.09,1304.59,1303.93,1304.18,885600
VN30,1304.08,03/07/2024,13:24:57,1304.10,1304.65,1304.07,1304.08,858100
VN30,1304.95,03/07/2024,13:25:57,1304.56,1305.26,1304.32,1304.95,920200
VN30,1305.02,03/07/2024,13:26:57,1304.95,1305.47,1304.62,1305.02,2127200
VN30,1305.34,03/07/2024,13:27:57,1305.02,1305.53,1304.99,1305.34,1102800
VN30,1304.94,03/07/2024,13:28:57,1305.34,1305.62,1304.94,1304.94,722300
VN30,1306.27,03/07/2024,13:29:57,1305.75,1306.27,1305.25,1306.27,1771900
VN30,1306.66,03/07/2024,13:30:57,1306.16,1307.19,1306.16,1306.66,2040700
VN30,1306.03,03/07/2024,13:31:57,1306.62,1306.62,1305.92,1306.03,957900
VN30,1306.60,03/07/2024,13:32:57,1305.85,1306.66,1305.73,1306.60,939700
VN30,1306.49,03/07/2024,13:33:57,1306.69,1306.95,1305.96,1306.49,810300
VN30,1306.19,03/07/2024,13:34:57,1306.34,1306.34,1305.96,1306.19,1295100
VN30,1306,03/07/2024,13:35:57,1306.41,1306.57,1305.79,1306,1513600
VN30,1305.86,03/07/2024,13:36:57,1306.40,1306.48,1305.36,1305.86,1193000
VN30,1305.30,03/07/2024,13:37:57,1305.98,1306.15,1305.30,1305.30,891400
VN30,1305.92,03/07/2024,13:38:57,1306.22,1306.22,1305.52,1305.92,1774600
VN30,1305.83,03/07/2024,13:39:57,1305.80,1306.35,1305.80,1305.83,773500
VN30,1307.53,03/07/2024,13:40:57,1306.15,1307.53,1306.15,1307.53,948000
VN30,1307.11,03/07/2024,13:41:57,1307.31,1307.61,1306.88,1307.11,1133600
VN30,1306.86,03/07/2024,13:42:57,1307.40,1307.40,1306.63,1306.86,1099500
VN30,1306.61,03/07/2024,13:43:57,1307.05,1307.28,1306.61,1306.61,1447100
VN30,1306.94,03/07/2024,13:44:57,1306.92,1307.29,1306.83,1306.94,1550200
VN30,1307.39,03/07/2024,13:45:57,1307.11,1307.90,1306.92,1307.39,2033300
VN30,1306.99,03/07/2024,13:46:57,1308.21,1308.21,1306.99,1306.99,1519800
VN30,1307.31,03/07/2024,13:47:57,1307.52,1308.44,1306.74,1307.31,1294200
VN30,1307.27,03/07/2024,13:48:57,1307.36,1307.69,1307.15,1307.27,734700
VN30,1308.22,03/07/2024,13:49:57,1307.35,1308.22,1307.35,1308.22,1200200
VN30,1307.75,03/07/2024,13:50:57,1307.75,1308.06,1307.56,1307.75,681500
VN30,1307.51,03/07/2024,13:51:57,1307.76,1308.18,1306.76,1307.51,590200
VN30,1307.42,03/07/2024,13:52:57,1307.50,1307.86,1307.15,1307.42,717300
VN30,1306.37,03/07/2024,13:53:57,1307.23,1307.61,1306.37,1306.37,1371900
VN30,1307.04,03/07/2024,13:54:57,1306.46,1307.04,1306.40,1307.04,1137800
VN30,1306.92,03/07/2024,13:55:57,1306.89,1307.03,1306.44,1306.92,1641700
VN30,1306.97,03/07/2024,13:56:57,1306.98,1307.21,1306.61,1306.97,2246300
VN30,1307.17,03/07/2024,13:57:57,1307.05,1307.17,1306.32,1307.17,1138300
VN30,1307.27,03/07/2024,13:58:57,1307.25,1307.45,1307,1307.27,1559500
VN30,1307.10,03/07/2024,13:59:58,1307.49,1307.49,1307.10,1307.10,1096900
VN30,1307.40,03/07/2024,14:00:58,1307.30,1307.85,1307.16,1307.40,2076400
VN30,1307.74,03/07/2024,14:01:58,1307.52,1307.74,1307.10,1307.74,2320300
VN30,1308.47,03/07/2024,14:02:58,1307.32,1308.70,1307.25,1308.47,2776300
VN30,1309.06,03/07/2024,14:03:58,1308.17,1309.32,1307.95,1309.06,1966300
VN30,1309.01,03/07/2024,14:04:58,1309.22,1309.22,1308.81,1309.01,1759900
VN30,1308.16,03/07/2024,14:05:58,1308.92,1309.40,1308.16,1308.16,1606300
VN30,1308.30,03/07/2024,14:06:58,1308.05,1308.44,1307.94,1308.30,1212100
VN30,1307.73,03/07/2024,14:07:58,1307.97,1308.41,1307.73,1307.73,885500
VN30,1307.34,03/07/2024,14:08:58,1308.09,1308.09,1307.25,1307.34,1544400
VN30,1307.12,03/07/2024,14:09:58,1307.59,1307.66,1307.12,1307.12,1021200
VN30,1307.48,03/07/2024,14:10:58,1307.44,1307.89,1307.44,1307.48,894000
VN30,1307.22,03/07/2024,14:11:58,1307.49,1307.71,1307.22,1307.22,744500
VN30,1307.60,03/07/2024,14:12:58,1307.88,1307.96,1307.44,1307.60,1342400
VN30,1307.33,03/07/2024,14:13:58,1307.44,1307.80,1306.87,1307.33,1179200
VN30,1307.10,03/07/2024,14:14:58,1307.29,1307.64,1306.72,1307.10,3874100
VN30,1307.59,03/07/2024,14:15:58,1307.43,1307.91,1307.21,1307.59,1757300
VN30,1307.30,03/07/2024,14:16:58,1307.86,1308.31,1307.25,1307.30,1412100
VN30,1306.96,03/07/2024,14:17:58,1307.27,1307.37,1306.92,1306.96,785000
VN30,1305.94,03/07/2024,14:18:58,1307.01,1307.23,1305.94,1305.94,677900
VN30,1306.81,03/07/2024,14:19:58,1306.48,1307.05,1306.37,1306.81,1028100
VN30,1306,03/07/2024,14:20:58,1306.60,1306.66,1305.48,1306,1579400
VN30,1305.50,03/07/2024,14:21:58,1305.99,1306.15,1305.33,1305.50,1871900
VN30,1306.46,03/07/2024,14:22:58,1305.59,1306.46,1305.14,1306.46,1656900
VN30,1306.09,03/07/2024,14:23:58,1306.22,1307.01,1305.61,1306.09,1312000
VN30,1306.13,03/07/2024,14:24:58,1306.37,1306.45,1305.77,1306.13,1289700
VN30,1305.98,03/07/2024,14:25:58,1306.11,1306.38,1305.96,1305.98,811700
VN30,1306.01,03/07/2024,14:26:58,1306.57,1306.57,1305.18,1306.01,865700
VN30,1306.36,03/07/2024,14:27:58,1305.95,1306.41,1305.95,1306.36,752700
